,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_orbeccen,pl_orbeccenlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,ra,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
1390,0.0008524321025639676,1.2437556038115115e-09,-1.2284005963570482e-09,0.0,1.0700904695015336e-05,0.0,0.002189316962857349,3.6084267517988294e-05,-3.6084267517988294e-05,0.0,1.182335573993659e-05,0.0,0.9994574352110034,0.0076775037272315515,-0.007523953652686921,0.0,0.00023186061256239287,3.0710014908926207e-06,-3.0710014908926207e-06,0.0,0.00022418310883516132,9.213004472677862e-06,-9.213004472677862e-06,0.0,2.8560313865301382e-05,1.182335573993659e-05,-1.1669805665391958e-05,0.0,0.0006525878168146819,3.0710014908926207e-06,-3.0710014908926207e-06,0.0,0.0248611432113637,0.01100274222239973,0.014820238609846518,4.7946010776561045e-05,-4.7946010776561045e-05,0.001280607621702223,4.606502236338931e-06,-4.606502236338931e-06,0.0010984972332922904,3.224551565437252e-06,-3.224551565437252e-06,0.001264871810062889,5.4817376612433284e-08,-5.4817376612433284e-08
1391,0.00042817005944189267,1.5838264528680387e-09,-1.5838264528680387e-09,0.0,6.530116465174923e-06,0.0,0.002387776760343855,0.00012781479474645072,-0.00012781479474645072,0.0,5.543392585038135e-06,0.00015838264528680385,0.9990777264691587,0.007919132264340193,-0.007919132264340193,0.0,0.00023282248857160165,1.108678517007627e-05,-9.50295871720823e-06,0.0,0.00020272978596710893,9.50295871720823e-06,-9.50295871720823e-06,0.0,6.335305811472154e-06,1.2670611622944308e-05,-1.2670611622944308e-05,0.0,0.0,0.0,0.0,0.0,0.023542490438415976,0.006396749503444884,0.033300267936841085,0.0008564541543883918,-0.0008564541543883918,0.0015546840461352666,6.335305811472154e-07,-6.335305811472154e-07,0.001371910473474295,3.009270260449273e-06,-3.009270260449273e-06,0.0015463277777699347,6.572879779402361e-08,-6.572879779402361e-08
1392,0.0004811968478824935,7.886907672335548e-10,-7.886907672335548e-10,0.0,6.948526616627052e-06,0.0,0.003065270810448126,8.305396650867638e-05,-8.112247891545135e-05,0.0,0.0,0.0,0.9989010002962124,0.01207179745765645,-0.01207179745765645,0.0,0.00025753167909667096,6.438291977416773e-06,-6.438291977416773e-06,0.0,0.0001931487593225032,1.1267010960479354e-05,-9.65743796612516e-06,0.0,-1.8671046734508642e-05,1.0462224463302257e-05,-1.1106053661043935e-05,0.0,0.0006615345006795735,1.6095729943541933e-06,-1.6095729943541933e-06,0.0,0.025280375157451473,0.004116183005229082,0.035096739141893186,0.00033583740527200244,-0.00033583740527200244,0.001606353848365485,4.82871898306258e-06,-4.82871898306258e-06,0.0013985579747943587,3.2191459887083865e-06,-3.2191459887083865e-06,0.001602655049624459,1.3069732714156048e-07,-1.3069732714156048e-07
1393,0.0012492193900381964,1.1145808851742772e-09,-1.1145808851742772e-09,0.0,1.2801757595430268e-05,0.0,0.0021060801954571663,0.00019632546163141196,-0.00019632546163141196,0.0,5.7321302666105685e-06,0.00015922584073918244,0.9986644731161523,0.009712776285090128,-0.009712776285090128,0.0,0.00024361553633094914,2.2291617703485544e-05,-2.2291617703485544e-05,0.0,0.00017992520003527613,9.553550444350946e-06,-9.553550444350946e-06,0.0,4.299097699957926e-05,9.553550444350946e-06,-9.553550444350946e-06,0.0,0.0,0.0,0.0,0.0,0.03120537263855374,0.004878702847995457,0.03832979973778043,0.0003138341320969286,-0.0003138341320969286,0.001651331194306061,1.114580885174277e-06,-1.114580885174277e-06,0.001446248311433994,2.7068392925661016e-06,-2.7068392925661016e-06,0.0016230526849907825,4.601626797362373e-08,-4.601626797362373e-08
1394,0.19907806989946425,0.012637400988915835,-0.010453158842683469,0.0,0.00037288133782109687,0.0,0.0,0.0,0.0,0.0,3.276363219348549e-05,0.0,0.9785404815121002,0.00951705506572674,-0.00951705506572674,0.0,0.00023870646312396576,2.1842421462323668e-05,-2.1842421462323668e-05,0.0,0.00017629954466018386,9.361037769567285e-06,-9.361037769567285e-06,0.0,-4.212466996305279e-05,9.361037769567285e-06,-9.361037769567285e-06,0.0,0.0006427912601769535,1.0921210731161834e-05,-1.0921210731161834e-05,0.0,0.03057655618028915,0.004780392576833637,0.037557419635280906,0.0003075100907302853,-0.0003075100907302853,0.0016180553784697052,1.092121073116183e-06,-1.092121073116183e-06,0.0014171051010163276,2.6522940347107307e-06,-2.6522940347107307e-06,0.001590346706671786,4.5088998590082426e-08,-4.5088998590082426e-08
1395,0.0004197404677559591,4.6044705726525614e-10,-4.6044705726525614e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996305613228711,0.00752063526866585,-0.008134564678352859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006354169390260534,4.604470572652561e-06,-4.604470572652561e-06,0.0,0.012016991521627829,0.005113717835013841,0.020978121411357492,0.00014289207010465116,-0.00014289207010465116,0.0013138089367301976,4.604470572652561e-06,-4.604470572652561e-06,0.0011577173843172754,3.990541162965553e-06,-3.990541162965553e-06,0.0012971914024334944,6.446258801713586e-08,-6.446258801713586e-08
1396,0.0005627173541704063,2.7753733490522685e-08,-2.7753733490522685e-08,0.0,7.892467961367388e-06,0.0,0.0036164849346494213,0.0003500439636492173,-0.0003110152759281698,0.0,8.152659212841038e-06,0.00017346083431576677,0.9980936406529219,0.009366885053051405,-0.009540345887367171,0.0,0.0002896795933073305,2.428451680420735e-05,-2.081530011789201e-05,0.0,0.00020988760952207777,1.3876866745261342e-05,-1.2142258402103675e-05,0.0,4.718134693388856e-05,6.5915117039991365e-06,-6.5915117039991365e-06,0.0,0.0,0.0,0.0,0.0,0.049142399532396824,0.004185132619861666,0.034271003957434674,0.00017346083431576677,-0.00017346083431576677,0.0018811827481544907,1.0407650058946007e-06,-1.0407650058946007e-06,0.0015918500765157914,3.6426775206311023e-06,-3.6426775206311023e-06,0.0018508097560657997,4.3885591081888993e-08,-4.3885591081888993e-08
1397,0.0,0.0,0.0,0.0,0.0,0.0,0.05365332642858914,0.0002711390958314572,-0.0002711390958314572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005852309197154224,2.6845455032817542e-05,-2.6845455032817542e-05,0.0,0.005315400096497874,5.3690910065635084e-05,-5.3690910065635084e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8264639096488614,0.10721783762220226,0.5488687508734711,0.004214736440152354,-0.004214736440152354,0.020268318549777245,2.6845455032817542e-05,-2.6845455032817542e-05,0.020085769455554084,5.3690910065635084e-05,-5.3690910065635084e-05,0.02034013014199003,8.939536525928242e-07,-8.939536525928242e-07
1398,7.972141308563867e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.997878406852555,0.0072572975043822185,-0.018143243760955545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019413270824222433,1.8143243760955547e-06,-1.8143243760955547e-06,0.0,0.010428345737355828,0.0017049006259910171,0.06070511643490595,0.00543208718203009,-0.00543208718203009,0.0005743788109843308,5.442973128286664e-06,-5.442973128286664e-06,0.0006027911307139871,0.0,0.0,0.000570093376807993,3.5343038846341404e-08,-3.5343038846341404e-08
1399,1.180326866068012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978784068147544,0.007257297504107305,-0.01814324376026826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019413270823487037,1.8143243760268262e-06,-1.8143243760268262e-06,0.0,0.010428345736960791,0.0017049006259264336,0.06070511643260637,0.005432087181824317,-0.005432087181824317,0.0005743788109625727,5.4429731280804785e-06,-5.4429731280804785e-06,0.0006027911306911528,0.0,0.0,0.0005700933767863973,3.5343038845002576e-08,-3.5343038845002576e-08
1400,2.945047612582248e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9978784064515199,0.007257297501465599,-0.018143243753664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019413270816420476,1.8143243753664e-06,-1.8143243753664e-06,0.0,0.010428345733164802,0.0017049006253058384,0.060705116410509304,0.0054320871798470005,-0.0054320871798470005,0.0005743788107534949,5.442973126099199e-06,-5.442973126099199e-06,0.0006027911304717328,0.0,0.0,0.0005700933765788794,3.534303883213747e-08,-3.534303883213747e-08
1401,0.1348261665851328,2.569972698210785e-06,-2.6788966024961305e-06,0.0,0.0,0.0,0.0008682340196658055,0.00014207465776349545,-0.00012628858467866262,0.0,0.0,0.0,0.9615297115971675,0.02588915985912584,-0.03362433567069392,0.0,0.00015943933815681157,1.5786073084832827e-05,-1.5786073084832827e-05,0.0,0.00015943933815681157,1.8943287701799394e-05,-1.8943287701799394e-05,0.0,-6.314429233933131e-06,3.4729360786632224e-05,-4.7358219254498485e-05,0.0,0.000697744430349611,9.471643850899697e-06,-4.7358219254498485e-05,0.0,0.04536571948471996,0.0075411892996941135,0.23065820687903488,0.008532372502352142,-0.008532372502352142,0.0024613645153871346,1.815398404755775e-05,-1.815398404755775e-05,0.002171216492087907,7.261593619023101e-06,-7.261593619023101e-06,0.00241594798312207,6.377573526272463e-08,-6.377573526272463e-08
1402,0.20485778698817408,0.05981667666651594,-0.001735163891906186,0.0,0.0,0.0,0.001068984897692204,0.00015492534749162376,-0.0001394328127424614,0.0,0.0,0.0,0.9566640207607767,0.026027458378592792,-0.030055517413375008,0.0,0.00015647460096654,1.7041788224078613e-05,-1.7041788224078613e-05,0.0,0.00015182684054179129,1.7041788224078613e-05,-1.7041788224078613e-05,0.0,-6.506864594648198e-05,4.337909729765466e-05,-4.6477604247487125e-05,0.0,0.0006878685428628095,1.0844774324413665e-05,-4.182984382273842e-05,0.0,0.04569520616024067,0.005980921964476512,0.18834274494556702,0.005159788698208529,-0.005159788698208529,0.002218530976080052,1.766148961404511e-05,-1.766148961404511e-05,0.0019779319114255605,4.182984382273842e-06,-4.182984382273842e-06,0.0021948893680528306,3.9970739652838925e-08,-3.9970739652838925e-08
1403,0.1905135587681668,6.602135984116565e-05,-6.602135984116565e-05,0.0,0.0006412175291117218,0.0,0.0,0.0,0.0,0.0,4.8331771256796027e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009698415127814791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23288375728762173,0.03224926977248772,0.9526408525630572,0.016928142768549457,-0.016928142768549457,0.010896690385342323,8.255675687313417e-05,-8.255675687313417e-05,0.009790590147624602,1.9236525873351653e-05,-1.9236525873351653e-05,0.01077197357593009,1.723272109487752e-07,-1.723272109487752e-07
1404,0.06787705061604406,1.818632452207492e-07,-1.818632452207492e-07,0.0,0.0001763965685015819,0.0,0.0010317389864343944,0.00048661122345263977,-0.00024792533853125,0.0,0.0,0.0,0.9763022647752329,0.02710239725559006,-0.03064418780603649,0.0,0.0002140473419617624,0.00010163398970846273,-5.2356903789208076e-05,0.0,0.00015861062030260092,3.541790550446429e-05,-1.8478907219720495e-05,0.0,-5.851653952911491e-05,4.311745017934783e-05,-4.619726804930124e-05,0.0,0.0006406021169503105,3.387799656948758e-05,-3.84977233744177e-05,0.0,0.04442250803382573,0.006259927668180284,0.19618593822496758,0.004299425746454969,-0.004299425746454969,0.002130310020646778,1.755496185873447e-05,-1.755496185873447e-05,0.001904405379885695,4.1577541244371125e-06,-4.1577541244371125e-06,0.0021174671801290723,4.465735911432453e-08,-4.465735911432453e-08
